"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","government_cont_text","pop","pres_vote_rep","state_short","state_abbrev"
1976,"South Carolina",45,1,1,0.9565217,0.0434783,0.8548387,0.1451613,0,0.6666667,"lean_dem",2941407,NA,"S.C.","SC"
1977,"South Carolina",45,1,1,0.9347826,0.0652174,0.9032258,0.0967742,0,0.6666667,"lean_dem",2988979,NA,"S.C.","SC"
1978,"South Carolina",45,1,1,0.9347826,0.0652174,0.8951613,0.1048387,0,0.6666667,"lean_dem",3041068,NA,"S.C.","SC"
1979,"South Carolina",45,1,1,0.9347826,0.0434783,0.8709677,0.1290323,1,1,"full_dem",3086885,NA,"S.C.","SC"
1980,"South Carolina",45,1,1,0.9347826,0.0652174,0.8629032,0.1290323,1,1,"full_dem",3134502,NA,"S.C.","SC"
1981,"South Carolina",45,1,1,0.8913044,0.1086956,0.8629032,0.1370968,1,1,"full_dem",3179255,NA,"S.C.","SC"
1982,"South Carolina",45,1,1,0.8913044,0.1086956,0.8548387,0.1451613,1,1,"full_dem",3207611,NA,"S.C.","SC"
1983,"South Carolina",45,1,1,0.8695652,0.1304348,0.8387097,0.1612903,1,1,"full_dem",3234068,NA,"S.C.","SC"
1984,"South Carolina",45,1,1,0.8695652,0.1304348,0.8306451,0.1693548,1,1,"full_dem",3271864,NA,"S.C.","SC"
1985,"South Carolina",45,1,1,0.7826087,0.2173913,0.7822581,0.2177419,1,1,"full_dem",3303211,NA,"S.C.","SC"
1986,"South Carolina",45,1,1,0.7826087,0.2173913,0.766129,0.233871,1,1,"full_dem",3342759,NA,"S.C.","SC"
1987,"South Carolina",45,1,1,0.7391304,0.1956522,0.7419355,0.2580645,0,0.6666667,"lean_dem",3380507,NA,"S.C.","SC"
1988,"South Carolina",45,1,1,0.7391304,0.2608696,0.7258065,0.266129,0,0.6666667,"lean_dem",3412097,NA,"S.C.","SC"
1989,"South Carolina",45,1,1,0.7608696,0.2391304,0.7016129,0.2983871,0,0.6666667,"lean_dem",3456777,NA,"S.C.","SC"
1990,"South Carolina",45,1,1,0.7608696,0.2391304,0.6612903,0.3387097,0,0.6666667,"lean_dem",3501155,NA,"S.C.","SC"
1991,"South Carolina",45,1,1,0.7391304,0.2391304,0.6370968,0.3387097,0,0.6666667,"lean_dem",3570404,NA,"S.C.","SC"
1992,"South Carolina",45,1,1,0.7391304,0.2608696,0.6209677,0.3387097,0,0.6666667,"lean_dem",3620464,NA,"S.C.","SC"
1993,"South Carolina",45,1,1,0.6521739,0.3478261,0.5887097,0.4032258,0,0.6666667,"lean_dem",3663314,NA,"S.C.","SC"
1994,"South Carolina",45,1,1,0.6521739,0.3478261,0.5725806,0.4193548,0,0.6666667,"lean_dem",3705397,NA,"S.C.","SC"
1995,"South Carolina",45,1,0,0.5869565,0.3913043,0.4596774,0.5080645,0,0.3333333,"lean_rep",3748582,NA,"S.C.","SC"
1996,"South Carolina",45,1,0,0.5434783,0.4347826,0.4354839,0.5241935,0,0.3333333,"lean_rep",3796200,NA,"S.C.","SC"
1997,"South Carolina",45,1,0,0.5652174,0.4347826,0.4274194,0.5645161,0,0.3333333,"lean_rep",3859696,NA,"S.C.","SC"
1998,"South Carolina",45,1,0,0.5434783,0.4565217,0.4193548,0.5725806,0,0.3333333,"lean_rep",3919235,NA,"S.C.","SC"
1999,"South Carolina",45,1,0,0.5217391,0.4565217,0.4516129,0.5483871,1,0.6666667,"lean_dem",3974682,NA,"S.C.","SC"
2000,"South Carolina",45,1,0,0.5217391,0.4782609,0.4596774,0.5403226,1,0.6666667,"lean_dem",4024223,NA,"S.C.","SC"
2001,"South Carolina",45,0,0,0.4782609,0.5217391,0.4354839,0.5645161,1,0.3333333,"lean_rep",4064995,NA,"S.C.","SC"
2002,"South Carolina",45,0,0,0.4565217,0.5434783,0.4274194,0.5725806,1,0.3333333,"lean_rep",4107795,NA,"S.C.","SC"
2003,"South Carolina",45,0,0,0.4565217,0.5217391,0.4112903,0.5887097,0,0,"full_rep",4150297,NA,"S.C.","SC"
2004,"South Carolina",45,0,0,0.4347826,0.5434783,0.4112903,0.5887097,0,0,"full_rep",4210921,NA,"S.C.","SC"
2005,"South Carolina",45,0,0,0.4347826,0.5652174,0.4032258,0.5967742,0,0,"full_rep",4270150,NA,"S.C.","SC"
2006,"South Carolina",45,0,0,0.4347826,0.5652174,0.3951613,0.5967742,0,0,"full_rep",4357847,NA,"S.C.","SC"
2007,"South Carolina",45,0,0,0.4347826,0.5652174,0.4112903,0.5887097,0,0,"full_rep",4444110,NA,"S.C.","SC"
2008,"South Carolina",45,0,0,0.4130435,0.5869565,0.4112903,0.5887097,0,0,"full_rep",4528996,NA,"S.C.","SC"
2009,"South Carolina",45,0,0,0.4130435,0.5869565,0.4274194,0.5725806,0,0,"full_rep",4589872,NA,"S.C.","SC"
2010,"South Carolina",45,0,0,0.4130435,0.5869565,0.4274194,0.5725806,0,0,"full_rep",4635846,NA,"S.C.","SC"
2011,"South Carolina",45,0,0,0.4130435,0.5869565,0.3870968,0.6048387,0,0,"full_rep",4672655,NA,"S.C.","SC"
2012,"South Carolina",45,0,0,0.41304347826087,0.58695652173913,0.387096774193548,0.604838709677419,0,0,"full_rep",4719027,NA,"S.C.","SC"
2013,"South Carolina",45,0,0,0.391304347826087,0.608695652173913,0.370967741935484,0.588709677419355,0,0,"full_rep",4766469,NA,"S.C.","SC"
2014,"South Carolina",45,0,0,0.391304347826087,0.608695652173913,0.370967741935484,0.629032258064516,0,0,"full_rep",4826858,NA,"S.C.","SC"
2015,"South Carolina",45,0,0,0.391304347826087,0.608695652173913,0.370967741935484,0.629032258064516,0,0,"full_rep",4896006,NA,"S.C.","SC"
2016,"South Carolina",45,0,0,0.369565217391304,0.608695652173913,0.370967741935484,0.629032258064516,0,0,"full_rep",4963031,NA,"S.C.","SC"
2017,"South Carolina",45,0,0,0.391304347826087,0.608695652173913,0.354838709677419,0.645161290322581,0,0,"full_rep",5027102,NA,"S.C.","SC"
2018,"South Carolina",45,0,0,0.391304347826087,0.608695652173913,0.354838709677419,0.620967741935484,0,0,"full_rep",5091702,NA,"S.C.","SC"
2019,"South Carolina",45,0,0,0.41304347826087,0.58695652173913,0.354838709677419,0.645161290322581,0,0,"full_rep",5157702,NA,"S.C.","SC"
2020,"South Carolina",45,0,0,0.41304347826087,0.58695652173913,0.354838709677419,0.645161290322581,0,0,"full_rep",5218040,NA,"S.C.","SC"
2021,"South Carolina",45,0,0,0.347826086956522,0.652173913043478,0.346774193548387,0.653225806451613,0,0,"full_rep",5218040,0.550934809171965,"S.C.","SC"
1969,"South Dakota",46,0,0,0.2285714,0.7714286,0.2133333,0.7866667,0,0,"full_rep",668000,NA,"S.D.","SD"
1970,"South Dakota",46,0,0,0.2285714,0.7714286,0.2133333,0.7866667,0,0,"full_rep",666641,NA,"S.D.","SD"
1971,"South Dakota",46,0,0,0.3142857,0.6857143,0.3866667,0.6133333,1,0.3333333,"lean_rep",671382,NA,"S.D.","SD"
1972,"South Dakota",46,0,0,0.3142857,0.6857143,0.4,0.6,1,0.3333333,"lean_rep",677389,NA,"S.D.","SD"
1973,"South Dakota",46,1,1,0.5142857,0.4857143,0.5,0.5,1,1,"full_dem",678939,NA,"S.D.","SD"
1974,"South Dakota",46,1,1,0.5142857,0.4857143,0.5,0.5,1,1,"full_dem",679877,NA,"S.D.","SD"
1975,"South Dakota",46,1,0,0.5428572,0.4571429,0.4714286,0.5285714,1,0.6666667,"lean_dem",681420,NA,"S.D.","SD"
1976,"South Dakota",46,1,0,0.5428572,0.4571429,0.4714286,0.5285714,1,0.6666667,"lean_dem",686843,NA,"S.D.","SD"
1977,"South Dakota",46,0,0,0.3142857,0.6857143,0.3142857,0.6857143,1,0.3333333,"lean_rep",688992,NA,"S.D.","SD"
1978,"South Dakota",46,0,0,0.3428572,0.6571429,0.3142857,0.6857143,1,0.3333333,"lean_rep",689293,NA,"S.D.","SD"
1979,"South Dakota",46,0,0,0.3142857,0.6857143,0.3142857,0.6857143,0,0,"full_rep",689018,NA,"S.D.","SD"
1980,"South Dakota",46,0,0,0.3142857,0.6857143,0.3142857,0.6857143,0,0,"full_rep",690851,NA,"S.D.","SD"
1981,"South Dakota",46,0,0,0.2857143,0.7142857,0.3,0.7,0,0,"full_rep",689584,NA,"S.D.","SD"
1982,"South Dakota",46,0,0,0.2857143,0.7142857,0.3,0.7,0,0,"full_rep",690597,NA,"S.D.","SD"
1983,"South Dakota",46,0,0,0.2571429,0.7428572,0.2285714,0.7714286,0,0,"full_rep",693009,NA,"S.D.","SD"
1984,"South Dakota",46,0,0,0.2571429,0.7428572,0.2285714,0.7714286,0,0,"full_rep",697250,NA,"S.D.","SD"
1985,"South Dakota",46,0,0,0.2857143,0.7142857,0.1857143,0.8142857,0,0,"full_rep",698404,NA,"S.D.","SD"
1986,"South Dakota",46,0,0,0.2857143,0.7142857,0.1857143,0.8142857,0,0,"full_rep",696036,NA,"S.D.","SD"
1987,"South Dakota",46,0,0,0.3142857,0.6857143,0.3142857,0.6857143,0,0,"full_rep",696034,NA,"S.D.","SD"
1988,"South Dakota",46,0,0,0.3142857,0.6857143,0.3142857,0.6857143,0,0,"full_rep",698160,NA,"S.D.","SD"
1989,"South Dakota",46,0,0,0.4285714,0.5714286,0.3428572,0.6571429,0,0,"full_rep",696698,NA,"S.D.","SD"
1990,"South Dakota",46,0,0,0.4285714,0.5714286,0.3428572,0.6571429,0,0,"full_rep",697101,NA,"S.D.","SD"
1991,"South Dakota",46,0,0,0.4857143,0.5142857,0.3428572,0.6571429,0,0,"full_rep",703669,NA,"S.D.","SD"
1992,"South Dakota",46,0,0,0.4857143,0.5142857,0.3571429,0.6428571,0,0,"full_rep",712801,NA,"S.D.","SD"
1993,"South Dakota",46,1,0,0.5714286,0.4285714,0.4142857,0.5857143,0,0.3333333,"lean_rep",722159,NA,"S.D.","SD"
1994,"South Dakota",46,1,0,0.5714286,0.4285714,0.4,0.6,0,0.3333333,"lean_rep",730790,NA,"S.D.","SD"
1995,"South Dakota",46,0,0,0.4571429,0.5428572,0.3428572,0.6428571,0,0,"full_rep",737925,NA,"S.D.","SD"
1996,"South Dakota",46,0,0,0.4571429,0.5428572,0.3428572,0.6571429,0,0,"full_rep",742213,NA,"S.D.","SD"
1997,"South Dakota",46,0,0,0.3714286,0.6285715,0.3,0.7,0,0,"full_rep",744223,NA,"S.D.","SD"
1998,"South Dakota",46,0,0,0.3714286,0.6285715,0.3142857,0.6857143,0,0,"full_rep",746058,NA,"S.D.","SD"
1999,"South Dakota",46,0,0,0.3714286,0.6285715,0.2714286,0.7285714,0,0,"full_rep",750412,NA,"S.D.","SD"
2000,"South Dakota",46,0,0,0.3714286,0.6285715,0.2714286,0.7285714,0,0,"full_rep",755844,NA,"S.D.","SD"
2001,"South Dakota",46,0,0,0.3142857,0.6857143,0.2857143,0.7142857,0,0,"full_rep",757972,NA,"S.D.","SD"
2002,"South Dakota",46,0,0,0.3142857,0.6857143,0.2857143,0.7142857,0,0,"full_rep",760020,NA,"S.D.","SD"
2003,"South Dakota",46,0,0,0.2571429,0.7428572,0.3,0.7,0,0,"full_rep",763729,NA,"S.D.","SD"
2004,"South Dakota",46,0,0,0.2571429,0.7428572,0.3,0.7,0,0,"full_rep",770396,NA,"S.D.","SD"
2005,"South Dakota",46,0,0,0.2857143,0.7142857,0.2714286,0.7285714,0,0,"full_rep",775493,NA,"S.D.","SD"
2006,"South Dakota",46,0,0,0.2857143,0.7142857,0.2714286,0.7285714,0,0,"full_rep",783033,NA,"S.D.","SD"
2007,"South Dakota",46,0,0,0.4285714,0.5714286,0.2857143,0.7142857,0,0,"full_rep",791623,NA,"S.D.","SD"
2008,"South Dakota",46,0,0,0.4285714,0.5714286,0.2857143,0.7142857,0,0,"full_rep",799124,NA,"S.D.","SD"
2009,"South Dakota",46,0,0,0.4,0.6,0.3428572,0.6571429,0,0,"full_rep",807067,NA,"S.D.","SD"
2010,"South Dakota",46,0,0,0.4,0.6,0.3428572,0.6571429,0,0,"full_rep",816193,NA,"S.D.","SD"
2011,"South Dakota",46,0,0,0.1714286,0.8285714,0.2714286,0.7142857,0,0,"full_rep",823740,NA,"S.D.","SD"
2012,"South Dakota",46,0,0,0.142857142857143,0.857142857142857,0.271428571428571,0.714285714285714,0,0,"full_rep",833859,NA,"S.D.","SD"
2013,"South Dakota",46,0,0,0.2,0.8,0.242857142857143,0.757142857142857,0,0,"full_rep",842751,NA,"S.D.","SD"
2014,"South Dakota",46,0,0,0.2,0.8,0.242857142857143,0.757142857142857,0,0,"full_rep",849670,NA,"S.D.","SD"
2015,"South Dakota",46,0,0,0.228571428571429,0.771428571428571,0.171428571428571,0.828571428571429,0,0,"full_rep",854663,NA,"S.D.","SD"
2016,"South Dakota",46,0,0,0.228571428571429,0.771428571428571,0.171428571428571,0.828571428571429,0,0,"full_rep",863693,NA,"S.D.","SD"
2017,"South Dakota",46,0,0,0.171428571428571,0.828571428571429,0.142857142857143,0.857142857142857,0,0,"full_rep",873732,NA,"S.D.","SD"
2018,"South Dakota",46,0,0,0.171428571428571,0.828571428571429,0.142857142857143,0.857142857142857,0,0,"full_rep",879386,NA,"S.D.","SD"
2019,"South Dakota",46,0,0,0.142857142857143,0.857142857142857,0.157142857142857,0.842857142857143,0,0,"full_rep",887127,NA,"S.D.","SD"
2020,"South Dakota",46,0,0,0.142857142857143,0.857142857142857,0.157142857142857,0.842857142857143,0,0,"full_rep",892717,NA,"S.D.","SD"
2021,"South Dakota",46,0,0,0.0857142857142857,0.914285714285714,0.114285714285714,0.885714285714286,0,0,"full_rep",892717,0.617693896722502,"S.D.","SD"
1969,"Tennessee",47,1,0.5,0.6060606,0.3939394,0.4949495,0.4949495,1,0.8333333,NA,3897000,NA,"Tenn.","TN"
1970,"Tennessee",47,1,0.5,0.6363636,0.3636364,0.4949495,0.4949495,1,0.8333333,NA,3936975,NA,"Tenn.","TN"
1971,"Tennessee",47,1,1,0.5757576,0.3939394,0.5656565,0.4343434,0,0.6666667,"lean_dem",4010238,NA,"Tenn.","TN"
1972,"Tennessee",47,1,1,0.5757576,0.3939394,0.5656565,0.4343434,0,0.6666667,"lean_dem",4088445,NA,"Tenn.","TN"
1973,"Tennessee",47,1,1,0.5757576,0.3939394,0.5151515,0.4848485,0,0.6666667,"lean_dem",4138417,NA,"Tenn.","TN"
1974,"Tennessee",47,1,1,0.5757576,0.3939394,0.5151515,0.4848485,0,0.6666667,"lean_dem",4201621,NA,"Tenn.","TN"
1975,"Tennessee",47,1,1,0.6060606,0.3636364,0.6363636,0.3434343,1,1,"full_dem",4260829,NA,"Tenn.","TN"
1976,"Tennessee",47,1,1,0.6060606,0.3636364,0.6363636,0.3535354,1,1,"full_dem",4329160,NA,"Tenn.","TN"
1977,"Tennessee",47,1,1,0.6969697,0.2727273,0.6666667,0.3232323,1,1,"full_dem",4401939,NA,"Tenn.","TN"
1978,"Tennessee",47,1,1,0.6969697,0.2727273,0.6666667,0.3232323,1,1,"full_dem",4461639,NA,"Tenn.","TN"
1979,"Tennessee",47,1,1,0.6060606,0.3636364,0.6060606,0.3838384,0,0.6666667,"lean_dem",4533297,NA,"Tenn.","TN"
1980,"Tennessee",47,1,1,0.6060606,0.3636364,0.6060606,0.3838384,0,0.6666667,"lean_dem",4600252,NA,"Tenn.","TN"
1981,"Tennessee",47,1,1,0.6060606,0.3636364,0.5858586,0.3939394,0,0.6666667,"lean_dem",4627662,NA,"Tenn.","TN"
1982,"Tennessee",47,1,1,0.6060606,0.3636364,0.5757576,0.3939394,0,0.6666667,"lean_dem",4646043,NA,"Tenn.","TN"
1983,"Tennessee",47,1,1,0.6363636,0.3333333,0.6060606,0.3838384,0,0.6666667,"lean_dem",4659757,NA,"Tenn.","TN"
1984,"Tennessee",47,1,1,0.6666667,0.3333333,0.6060606,0.3737374,0,0.6666667,"lean_dem",4686743,NA,"Tenn.","TN"
1985,"Tennessee",47,1,1,0.6969697,0.3030303,0.6262626,0.3737374,0,0.6666667,"lean_dem",4715292,NA,"Tenn.","TN"
1986,"Tennessee",47,1,1,0.6969697,0.3030303,0.6262626,0.3737374,0,0.6666667,"lean_dem",4738708,NA,"Tenn.","TN"
1987,"Tennessee",47,1,1,0.6969697,0.3030303,0.6161616,0.3838384,1,1,"full_dem",4782939,NA,"Tenn.","TN"
1988,"Tennessee",47,1,1,0.6969697,0.3030303,0.6161616,0.3838384,1,1,"full_dem",4822438,NA,"Tenn.","TN"
1989,"Tennessee",47,1,1,0.6666667,0.3333333,0.5959596,0.4040404,1,1,"full_dem",4854432,NA,"Tenn.","TN"
1990,"Tennessee",47,1,1,0.6666667,0.3333333,0.5959596,0.4040404,1,1,"full_dem",4894492,NA,"Tenn.","TN"
1991,"Tennessee",47,1,1,0.6060606,0.3939394,0.5757576,0.4242424,1,1,"full_dem",4966587,NA,"Tenn.","TN"
1992,"Tennessee",47,1,1,0.6060606,0.3939394,0.5757576,0.4242424,1,1,"full_dem",5049742,NA,"Tenn.","TN"
1993,"Tennessee",47,1,1,0.5757576,0.4242424,0.6363636,0.3636364,1,1,"full_dem",5137584,NA,"Tenn.","TN"
1994,"Tennessee",47,1,1,0.5757576,0.4242424,0.6363636,0.3636364,1,1,"full_dem",5231438,NA,"Tenn.","TN"
1995,"Tennessee",47,1,1,0.5454546,0.4545455,0.5959596,0.4040404,0,0.6666667,"lean_dem",5326936,NA,"Tenn.","TN"
1996,"Tennessee",47,1,1,0.4848485,0.5151515,0.5959596,0.4040404,0,0.6666667,"lean_dem",5416643,NA,"Tenn.","TN"
1997,"Tennessee",47,1,1,0.5454546,0.4545455,0.6161616,0.3838384,0,0.6666667,"lean_dem",5499233,NA,"Tenn.","TN"
1998,"Tennessee",47,1,1,0.5454546,0.4545455,0.6161616,0.3838384,0,0.6666667,"lean_dem",5570045,NA,"Tenn.","TN"
1999,"Tennessee",47,1,1,0.5454546,0.4545455,0.5959596,0.4040404,0,0.6666667,"lean_dem",5638706,NA,"Tenn.","TN"
2000,"Tennessee",47,1,1,0.5454546,0.4545455,0.6161616,0.3838384,0,0.6666667,"lean_dem",5703719,NA,"Tenn.","TN"
2001,"Tennessee",47,1,1,0.5454546,0.4545455,0.5858586,0.4141414,0,0.6666667,"lean_dem",5750789,NA,"Tenn.","TN"
2002,"Tennessee",47,1,1,0.5454546,0.4545455,0.5757576,0.4141414,0,0.6666667,"lean_dem",5795918,NA,"Tenn.","TN"
2003,"Tennessee",47,1,1,0.5454546,0.4545455,0.5454546,0.4545455,1,1,"full_dem",5847812,NA,"Tenn.","TN"
2004,"Tennessee",47,1,1,0.5454546,0.4545455,0.5454546,0.4545455,1,1,"full_dem",5910809,NA,"Tenn.","TN"
2005,"Tennessee",47,0,1,0.4848485,0.5151515,0.5353535,0.4646465,1,0.6666667,"lean_dem",5991057,NA,"Tenn.","TN"
2006,"Tennessee",47,0,1,0.4545455,0.5151515,0.5353535,0.4646465,1,0.6666667,"lean_dem",6088766,NA,"Tenn.","TN"
2007,"Tennessee",47,0,1,0.4848485,0.5151515,0.5353535,0.4646465,1,0.6666667,"lean_dem",6175727,NA,"Tenn.","TN"
2008,"Tennessee",47,0,1,0.4848485,0.4848485,0.5353535,0.4646465,1,0.6666667,"lean_dem",6247411,NA,"Tenn.","TN"
2009,"Tennessee",47,0,0,0.4242424,0.5757576,0.4949495,0.5050505,1,0.3333333,"lean_rep",6306019,NA,"Tenn.","TN"
2010,"Tennessee",47,0,0,0.4242424,0.5757576,0.4848485,0.5151515,1,0.3333333,"lean_rep",6355518,NA,"Tenn.","TN"
2011,"Tennessee",47,0,0,0.3939394,0.5757576,0.3434343,0.6464646,0,0,"full_rep",6400298,NA,"Tenn.","TN"
2012,"Tennessee",47,0,0,0.393939393939394,0.606060606060606,0.343434343434343,0.646464646464647,0,0,"full_rep",6455752,NA,"Tenn.","TN"
2013,"Tennessee",47,0,0,0.212121212121212,0.787878787878788,0.282828282828283,0.707070707070707,0,0,"full_rep",6496943,NA,"Tenn.","TN"
2014,"Tennessee",47,0,0,0.212121212121212,0.787878787878788,0.272727272727273,0.717171717171717,0,0,"full_rep",6544617,NA,"Tenn.","TN"
2015,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep",6595354,NA,"Tenn.","TN"
2016,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep",6651277,NA,"Tenn.","TN"
2017,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.252525252525253,0.747474747474748,0,0,"full_rep",6714748,NA,"Tenn.","TN"
2018,"Tennessee",47,0,0,0.151515151515152,0.787878787878788,0.252525252525253,0.737373737373737,0,0,"full_rep",6778180,NA,"Tenn.","TN"
2019,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep",6830325,NA,"Tenn.","TN"
2020,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep",6886834,NA,"Tenn.","TN"
2021,"Tennessee",47,0,0,0.181818181818182,0.818181818181818,0.262626262626263,0.737373737373737,0,0,"full_rep",6886834,0.606602941662838,"Tenn.","TN"
1969,"Texas",48,1,1,0.9354839,0.0645161,0.9466667,0.0533333,1,1,"full_dem",11045000,NA,"Tex.","TX"
1970,"Texas",48,1,1,0.9354839,0.0645161,0.9466667,0.0533333,1,1,"full_dem",11236772,NA,"Tex.","TX"
1971,"Texas",48,1,1,0.9354839,0.0645161,0.9333333,0.0666667,1,1,"full_dem",11509640,NA,"Tex.","TX"
1972,"Texas",48,1,1,0.9354839,0.0645161,0.9333333,0.0666667,1,1,"full_dem",11758760,NA,"Tex.","TX"
1973,"Texas",48,1,1,0.9032258,0.0967742,0.8866667,0.1133333,1,1,"full_dem",12018970,NA,"Tex.","TX"
1974,"Texas",48,1,1,0.9032258,0.0967742,0.88,0.1133333,1,1,"full_dem",12267865,NA,"Tex.","TX"
1975,"Texas",48,1,1,0.9032258,0.0967742,0.8933333,0.1066667,1,1,"full_dem",12568182,NA,"Tex.","TX"
1976,"Texas",48,1,1,0.9032258,0.0967742,0.8933333,0.1066667,1,1,"full_dem",12903268,NA,"Tex.","TX"
1977,"Texas",48,1,1,0.9032258,0.0967742,0.88,0.12,1,1,"full_dem",13191790,NA,"Tex.","TX"
1978,"Texas",48,1,1,0.8709677,0.1290323,0.8733333,0.1266667,1,1,"full_dem",13497726,NA,"Tex.","TX"
1979,"Texas",48,1,1,0.8709677,0.1290323,0.8533334,0.1466667,0,0.6666667,"lean_dem",13887312,NA,"Tex.","TX"
1980,"Texas",48,1,1,0.8387097,0.1612903,0.8466667,0.1533333,0,0.6666667,"lean_dem",14338208,NA,"Tex.","TX"
1981,"Texas",48,1,1,0.7741935,0.2258064,0.76,0.24,0,0.6666667,"lean_dem",14746318,NA,"Tex.","TX"
1982,"Texas",48,1,1,0.7741935,0.2258064,0.76,0.24,0,0.6666667,"lean_dem",15331408,NA,"Tex.","TX"
1983,"Texas",48,1,1,0.8387097,0.1612903,0.76,0.24,1,1,"full_dem",15751674,NA,"Tex.","TX"
1984,"Texas",48,1,1,0.8387097,0.1612903,0.76,0.24,1,1,"full_dem",16007088,NA,"Tex.","TX"
1985,"Texas",48,1,1,0.8064516,0.1935484,0.6533333,0.3466667,1,1,"full_dem",16272722,NA,"Tex.","TX"
1986,"Texas",48,1,1,0.8064516,0.1935484,0.6533333,0.3466667,1,1,"full_dem",16561103,NA,"Tex.","TX"
1987,"Texas",48,1,1,0.8064516,0.1935484,0.6266667,0.3733333,0,0.6666667,"lean_dem",16621767,NA,"Tex.","TX"
1988,"Texas",48,1,1,0.8064516,0.1935484,0.6266667,0.3733333,0,0.6666667,"lean_dem",16667040,NA,"Tex.","TX"
1989,"Texas",48,1,1,0.7419355,0.2580645,0.62,0.38,0,0.6666667,"lean_dem",16806729,NA,"Tex.","TX"
1990,"Texas",48,1,1,0.7419355,0.2580645,0.62,0.38,0,0.6666667,"lean_dem",17056755,NA,"Tex.","TX"
1991,"Texas",48,1,1,0.7419355,0.2580645,0.62,0.38,1,1,"full_dem",17398005,NA,"Tex.","TX"
1992,"Texas",48,1,1,0.7096774,0.2903226,0.62,0.38,1,1,"full_dem",17759738,NA,"Tex.","TX"
1993,"Texas",48,1,1,0.5806451,0.4193548,0.62,0.38,1,1,"full_dem",18161612,NA,"Tex.","TX"
1994,"Texas",48,1,1,0.5806451,0.4193548,0.6133333,0.3866667,1,1,"full_dem",18564062,NA,"Tex.","TX"
1995,"Texas",48,1,1,0.5483871,0.4516129,0.5933333,0.4066667,0,0.6666667,"lean_dem",18958751,NA,"Tex.","TX"
1996,"Texas",48,1,1,0.5483871,0.4516129,0.58,0.42,0,0.6666667,"lean_dem",19340342,NA,"Tex.","TX"
1997,"Texas",48,0,1,0.4516129,0.5483871,0.5466667,0.4533333,0,0.3333333,"lean_rep",19740317,NA,"Tex.","TX"
1998,"Texas",48,0,1,0.4516129,0.5483871,0.5466667,0.4533333,0,0.3333333,"lean_rep",20157531,NA,"Tex.","TX"
1999,"Texas",48,0,1,0.483871,0.516129,0.52,0.48,0,0.3333333,"lean_rep",20558220,NA,"Tex.","TX"
2000,"Texas",48,0,1,0.483871,0.516129,0.52,0.48,0,0.3333333,"lean_rep",20944499,NA,"Tex.","TX"
2001,"Texas",48,0,1,0.483871,0.516129,0.52,0.48,0,0.3333333,"lean_rep",21319622,NA,"Tex.","TX"
2002,"Texas",48,0,1,0.483871,0.516129,0.52,0.4733333,0,0.3333333,"lean_rep",21690325,NA,"Tex.","TX"
2003,"Texas",48,0,0,0.3870968,0.6129032,0.4133333,0.5866666,0,0,"full_rep",22030931,NA,"Tex.","TX"
2004,"Texas",48,0,0,0.3870968,0.6129032,0.4133333,0.5866666,0,0,"full_rep",22394023,NA,"Tex.","TX"
2005,"Texas",48,0,0,0.3870968,0.6129032,0.42,0.58,0,0,"full_rep",22778123,NA,"Tex.","TX"
2006,"Texas",48,0,0,0.3870968,0.6129032,0.4133333,0.58,0,0,"full_rep",23359580,NA,"Tex.","TX"
2007,"Texas",48,0,0,0.3548387,0.6451613,0.46,0.54,0,0,"full_rep",23831983,NA,"Tex.","TX"
2008,"Texas",48,0,0,0.3548387,0.6451613,0.4733333,0.5266666,0,0,"full_rep",24309039,NA,"Tex.","TX"
2009,"Texas",48,0,0,0.3870968,0.6129032,0.4933333,0.5066667,0,0,"full_rep",24801761,NA,"Tex.","TX"
2010,"Texas",48,0,0,0.3870968,0.6129032,0.4866667,0.5133333,0,0,"full_rep",25241897,NA,"Tex.","TX"
2011,"Texas",48,0,0,0.3870968,0.6129032,0.3266667,0.6733333,0,0,"full_rep",25645504,NA,"Tex.","TX"
2012,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.326666666666667,0.673333333333333,0,0,"full_rep",26084120,NA,"Tex.","TX"
2013,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.366666666666667,0.633333333333333,0,0,"full_rep",26479646,NA,"Tex.","TX"
2014,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.366666666666667,0.633333333333333,0,0,"full_rep",26963092,NA,"Tex.","TX"
2015,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.346666666666667,0.653333333333333,0,0,"full_rep",27468531,NA,"Tex.","TX"
2016,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.34,0.66,0,0,"full_rep",27914064,NA,"Tex.","TX"
2017,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.373333333333333,0.626666666666667,0,0,"full_rep",28291024,NA,"Tex.","TX"
